"timestamp [UTC]",message
"3/18/2021, 9:57:50.617 AM","[935612099:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 9:57:50.618 AM","[935612099:10] SENT: End{error=null}"
"3/18/2021, 9:57:50.619 AM","[935612099:10] RECV: End{error=null}"
"3/18/2021, 9:58:16.908 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 9:58:43.232 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 9:59:09.490 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 9:59:35.793 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:00:02.046 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:00:13.754 AM","[935612099:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 10:00:18.289 AM","[935612099:0] SENT: Empty Frame"
"3/18/2021, 10:00:40.065 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:01:06.322 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:01:32.668 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:01:58.996 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:02:18.288 AM","[935612099:0] SENT: Empty Frame"
"3/18/2021, 10:02:25.271 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:02:40.611 AM","[935612099:10] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:02:40.612 AM","[935612099:10] RECV: Begin{remoteChannel=10, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:02:40.613 AM","[935612099:10] SENT: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:86:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:86:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 10:02:40.616 AM","[935612099:10] RECV: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:86:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:86:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 10:02:40.616 AM","[935612099:9] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 10:02:40.617 AM","[935612099:9] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 10:02:40.617 AM","[935612099:10] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 10:02:40.618 AM","[935612099:9] SENT: End{error=null}"
"3/18/2021, 10:02:40.619 AM","[935612099:9] RECV: End{error=null}"
"3/18/2021, 10:03:06.868 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:03:13.731 AM","[935612099:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 10:03:39.989 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:04:06.241 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:04:32.564 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:04:58.820 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:05:18.288 AM","[935612099:0] SENT: Empty Frame"
"3/18/2021, 10:05:25.165 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:05:51.478 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:06:13.734 AM","[935612099:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 10:06:22.859 AM","[935612099:1] RECV: Transfer{handle=0, deliveryId=0, deliveryTag=q\xad\x81v\xed\xba\xf5I\x93)\x07B\x8f9:w, messageFormat=0, settled=null, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=true} (339) ""\x00Sp\xc0\x06\x05@@@@C\x00Sr\xc1\x9d\x0a\xa3\x13x-opt-enqueued-time\x83\x00\x00\x01xD\xcc\xe7\xfc\xa3\x15x-opt-sequence-numberU\x08\xa3\x1dx-opt-enqueue-sequence-numberU\x08\xa3\x12x-opt-locked-until\x83\x00\x00\x01xD\xcd\xd2\xca\xa3\x1cx-opt-scheduled-enqueue-time\x83\xff\xff\xc7|\xed\xd3(\x00\x00Ss\xc0H\x0d\xa1$c75beb23-8969-4ed2-a6b6-1ae85f559f86@@\xa1\x14Service Bus Explorer@@@@@@@@@\x00St\xc17\x04\xa1\x0bMachineName\xa1\x0dASGL-WL-18025\xa1\x08UserName\xa1\x0eAbhishek\x00Su\xb0\x00\x00\x00\x15Hi mate, how are you?"""
"3/18/2021, 10:06:22.868 AM","[935612099:9] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:22.869 AM","[935612099:9] SENT: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 10:06:22.869 AM","[935612099:9] RECV: Begin{remoteChannel=9, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:22.873 AM","[935612099:9] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 10:06:22.873 AM","[935612099:9] RECV: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:22.874 AM","[935612099:11] RECV: Begin{remoteChannel=11, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:22.874 AM","[935612099:11] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:22.876 AM","[935612099:9] SENT: Transfer{handle=0, deliveryId=0, deliveryTag=\x00, messageFormat=0, settled=false, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=false} (1035) ""\x00Sp\xc0\x02\x01A\x00Sr\xc1)\x04\xa3\x0ex-opt-jms-destQ\x01\xa3\x12x-opt-jms-msg-typeQ\x03\x00Ss\xd0\x00\x00\x00n\x00\x00\x00\x0a\xa11ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1-1@\xa1\x0c**-test-out-**@@@\xa3\x18application/octet-stream@@\x83\x00\x00\x01xD\xcc\xe8\x9b\x00St\xd1\x00\x00\x03>\x00\x00\x00\x08\xa1\x0cMULE_SESSION\xb1\x00\x00\x02\x80AZWnMqCuUyoB1r8h2SSIT1pg7fRSq8vEE5P0Q7fVkyljrO0ABXNyACNvcmcubXVsZS5zZXNzaW9uLkRlZmF1bHRNdWxlU2Vzc2lvbi7rdtEW7GGKAwAFWgAFdmFsaWRMAA1mbG93Q29uc3RydWN0dAAmTG9yZy9tdWxlL2FwaS9jb25zdHJ1Y3QvRmxvd0NvbnN0cnVjdDtMAAJpZHQAEkxqYXZhL2xhbmcvU3RyaW5nO0wACnByb3BlcnRpZXN0AA9MamF2YS91dGlsL01hcDtMAA9zZWN1cml0eUNvbnRleHR0ACdMb3JnL211bGUvYXBpL3NlY3VyaXR5L1NlY3VyaXR5Q29udGV4dDt4cAFwdAAkOTdiZDFjYzItODdkMS0xMWViLTlhNzQtYTY3MzE4YjNhMGNhc3IAJWphdmEudXRpbC5Db2xsZWN0aW9ucyRTeW5jaHJvbml6ZWRNYXAbc/kJS0s5ewMAAkwAAW1xAH4AA0wABW11dGV4dAASTGphdmEvbGFuZy9PYmplY3Q7eHBzcgAkb3JnLm11bGUudXRpbC5DYXNlSW5zZW5zaXRpdmVIYXNoTWFwndHZ72dFzgADAAB4cHcMP0AAAAAAABAAAAAAeHEAfgAJeHB4\xa1\x0dMULE_ENDPOINT\xa1\x1fser""...(truncated)"
"3/18/2021, 10:06:23.232 AM","[935612099:9] RECV: Disposition{role=RECEIVER, first=0, last=null, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:06:23.233 AM","[935612099:1] SENT: Disposition{role=RECEIVER, first=0, last=0, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:06:40.417 AM","[935612099:5] RECV: Transfer{handle=0, deliveryId=0, deliveryTag=(g\x11\xec'\x1dhI\x8e\x10\x9c\xbft\xe3\xd9\x8f, messageFormat=0, settled=null, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=true} (339) ""\x00Sp\xc0\x06\x05@@@@C\x00Sr\xc1\x9d\x0a\xa3\x13x-opt-enqueued-time\x83\x00\x00\x01xD\xcd,\xe6\xa3\x15x-opt-sequence-numberU\x06\xa3\x1dx-opt-enqueue-sequence-numberU\x06\xa3\x12x-opt-locked-until\x83\x00\x00\x01xD\xce\x17u\xa3\x1cx-opt-scheduled-enqueue-time\x83\xff\xff\xc7|\xed\xd3(\x00\x00Ss\xc0H\x0d\xa1$d7d01aeb-1ad6-4403-92a2-c5fab53d34e8@@\xa1\x14Service Bus Explorer@@@@@@@@@\x00St\xc17\x04\xa1\x0bMachineName\xa1\x0dASGL-WL-18025\xa1\x08UserName\xa1\x0eAbhishek\x00Su\xb0\x00\x00\x00\x15Hi mate, how are you?"""
"3/18/2021, 10:06:40.422 AM","[935612099:12] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:40.423 AM","[935612099:12] RECV: Begin{remoteChannel=12, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:40.424 AM","[935612099:12] SENT: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:89:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:89:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 10:06:40.427 AM","[935612099:12] RECV: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:89:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:89:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 10:06:40.427 AM","[935612099:12] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 10:06:40.525 AM","[935612099:5] SENT: Disposition{role=RECEIVER, first=0, last=0, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:07:06.742 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:07:29.527 AM","[935612099:6] RECV: Transfer{handle=0, deliveryId=0, deliveryTag=\xc3\x97\x89\xbc\x99\xee\xb8E\x9d\x91\x9c\xaf3\xb2\xa6x, messageFormat=0, settled=null, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=true} (339) ""\x00Sp\xc0\x06\x05@@@@C\x00Sr\xc1\x9d\x0a\xa3\x13x-opt-enqueued-time\x83\x00\x00\x01xD\xcd\xec\xb7\xa3\x15x-opt-sequence-numberU\x07\xa3\x1dx-opt-enqueue-sequence-numberU\x07\xa3\x12x-opt-locked-until\x83\x00\x00\x01xD\xce\xd7U\xa3\x1cx-opt-scheduled-enqueue-time\x83\xff\xff\xc7|\xed\xd3(\x00\x00Ss\xc0H\x0d\xa1$7ceab3d4-349f-467d-aa79-a7c45b5a0438@@\xa1\x14Service Bus Explorer@@@@@@@@@\x00St\xc17\x04\xa1\x0bMachineName\xa1\x0dASGL-WL-18025\xa1\x08UserName\xa1\x0eAbhishek\x00Su\xb0\x00\x00\x00\x15Hi mate, how are you?"""
"3/18/2021, 10:07:29.601 AM","[935612099:6] SENT: Disposition{role=RECEIVER, first=0, last=0, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:07:30.613 AM","[935612099:13] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:07:30.614 AM","[935612099:13] RECV: Begin{remoteChannel=13, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:07:30.615 AM","[935612099:13] SENT: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:90:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:90:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 10:07:30.619 AM","[935612099:10] SENT: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 10:07:30.619 AM","[935612099:13] RECV: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:90:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:90:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/18/2021, 10:07:30.619 AM","[935612099:13] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/18/2021, 10:07:30.620 AM","[935612099:10] RECV: Detach{handle=0, closed=true, error=null}"
"3/18/2021, 10:07:30.621 AM","[935612099:10] SENT: End{error=null}"
"3/18/2021, 10:07:30.622 AM","[935612099:10] RECV: End{error=null}"
"3/18/2021, 10:07:49.600 AM","[935612099:7] RECV: Transfer{handle=0, deliveryId=0, deliveryTag=\x1b\xf8\x1aS\xa5\xf9&O\xb6\xff\xab-\x90\xfa\xe4\xf5, messageFormat=0, settled=null, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=true} (339) ""\x00Sp\xc0\x06\x05@@@@C\x00Sr\xc1\x9d\x0a\xa3\x13x-opt-enqueued-time\x83\x00\x00\x01xD\xce;(\xa3\x15x-opt-sequence-numberU\x08\xa3\x1dx-opt-enqueue-sequence-numberU\x08\xa3\x12x-opt-locked-until\x83\x00\x00\x01xD\xcf%\xb7\xa3\x1cx-opt-scheduled-enqueue-time\x83\xff\xff\xc7|\xed\xd3(\x00\x00Ss\xc0H\x0d\xa1$05e284c8-68dc-4f9b-9040-5358c2ff2bd4@@\xa1\x14Service Bus Explorer@@@@@@@@@\x00St\xc17\x04\xa1\x0bMachineName\xa1\x0dASGL-WL-18025\xa1\x08UserName\xa1\x0eAbhishek\x00Su\xb0\x00\x00\x00\x15Hi mate, how are you?"""
"3/18/2021, 10:07:49.645 AM","[935612099:7] SENT: Disposition{role=RECEIVER, first=0, last=0, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:08:07.667 AM","[935612099:2] RECV: Transfer{handle=0, deliveryId=0, deliveryTag=9G><z\xba\xc2K\x92t\xa3\xdb\xc8\x8d]\x19, messageFormat=0, settled=null, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=true} (339) ""\x00Sp\xc0\x06\x05@@@@C\x00Sr\xc1\x9d\x0a\xa3\x13x-opt-enqueued-time\x83\x00\x00\x01xD\xce\x81\xb7\xa3\x15x-opt-sequence-numberU\x09\xa3\x1dx-opt-enqueue-sequence-numberU\x09\xa3\x12x-opt-locked-until\x83\x00\x00\x01xD\xcflF\xa3\x1cx-opt-scheduled-enqueue-time\x83\xff\xff\xc7|\xed\xd3(\x00\x00Ss\xc0H\x0d\xa1$888ef327-a8ef-4a0a-8961-6edd9c7a6ef9@@\xa1\x14Service Bus Explorer@@@@@@@@@\x00St\xc17\x04\xa1\x0bMachineName\xa1\x0dASGL-WL-18025\xa1\x08UserName\xa1\x0eAbhishek\x00Su\xb0\x00\x00\x00\x15Hi mate, how are you?"""
"3/18/2021, 10:08:07.670 AM","[935612099:9] SENT: Transfer{handle=0, deliveryId=1, deliveryTag=\x00, messageFormat=0, settled=false, more=false, rcvSettleMode=null, state=null, resume=false, aborted=false, batchable=false} (1035) ""\x00Sp\xc0\x02\x01A\x00Sr\xc1)\x04\xa3\x0ex-opt-jms-destQ\x01\xa3\x12x-opt-jms-msg-typeQ\x03\x00Ss\xd0\x00\x00\x00n\x00\x00\x00\x0a\xa11ID:698e8ba4-1368-449f-9376-dccae18e1464:41:87:1-2@\xa1\x0c**-test-out-**@@@\xa3\x18application/octet-stream@@\x83\x00\x00\x01xD\xce\x81\xf5\x00St\xd1\x00\x00\x03>\x00\x00\x00\x08\xa1\x0cMULE_SESSION\xb1\x00\x00\x02\x80AZ++rnf14qwk+M4jofGvvMLhCYitXS0dezSzFVbPFp9XrO0ABXNyACNvcmcubXVsZS5zZXNzaW9uLkRlZmF1bHRNdWxlU2Vzc2lvbi7rdtEW7GGKAwAFWgAFdmFsaWRMAA1mbG93Q29uc3RydWN0dAAmTG9yZy9tdWxlL2FwaS9jb25zdHJ1Y3QvRmxvd0NvbnN0cnVjdDtMAAJpZHQAEkxqYXZhL2xhbmcvU3RyaW5nO0wACnByb3BlcnRpZXN0AA9MamF2YS91dGlsL01hcDtMAA9zZWN1cml0eUNvbnRleHR0ACdMb3JnL211bGUvYXBpL3NlY3VyaXR5L1NlY3VyaXR5Q29udGV4dDt4cAFwdAAkZDYzNTY0MzItODdkMS0xMWViLTlhNzQtYTY3MzE4YjNhMGNhc3IAJWphdmEudXRpbC5Db2xsZWN0aW9ucyRTeW5jaHJvbml6ZWRNYXAbc/kJS0s5ewMAAkwAAW1xAH4AA0wABW11dGV4dAASTGphdmEvbGFuZy9PYmplY3Q7eHBzcgAkb3JnLm11bGUudXRpbC5DYXNlSW5zZW5zaXRpdmVIYXNoTWFwndHZ72dFzgADAAB4cHcMP0AAAAAAABAAAAAAeHEAfgAJeHB4\xa1\x0dMULE_ENDPOINT\xa1\x1fser""...(truncated)"
"3/18/2021, 10:08:07.690 AM","[935612099:9] RECV: Disposition{role=RECEIVER, first=1, last=null, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:08:07.691 AM","[935612099:2] SENT: Disposition{role=RECEIVER, first=0, last=0, settled=true, state=Accepted{}, batchable=false}"
"3/18/2021, 10:08:33.946 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:09:00.236 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:09:13.696 AM","[935612099:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 10:09:40.009 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:10:06.338 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:10:18.289 AM","[935612099:0] SENT: Empty Frame"
"3/18/2021, 10:10:32.592 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:10:58.926 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:11:25.265 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:11:51.596 AM","[935612099:0] RECV: Empty Frame"
"3/18/2021, 10:12:13.691 AM","[935612099:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/18/2021, 10:12:18.289 AM","[935612099:0] SENT: Empty Frame"
"3/18/2021, 10:12:20.613 AM","[935612099:10] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:12:20.614 AM","[935612099:10] RECV: Begin{remoteChannel=10, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/18/2021, 10:12:20.615 AM","[935612099:10] SENT: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:91:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:91:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/18/2021, 10:12:20.618 AM","[935612099:10] RECV: Attach{name='qpid-jms:sender:ID:698e8ba4-1368-449f-9376-dccae18e1464:41:91:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:698e8ba4-1368-449f-9376-dccae18e1464:41:91:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
